channel_id,channel_name,message_id,date,text,views,forwards,reactions,has_media,reply_to
trade001k,001k.Trade,11172,2025-05-17 15:30:25+00:00,"**Наконец-то прошли насыщенные две недели для нашей команды, и теперь можно подвести небольшой итог.**

Эти две недели реально были насыщенными на события: вначале мы полетели в [Дубай](https://t.me/trade001k/11092) на конфу 2049, виделись с многими партнёрами, пообщались с командами крипто-проектов и побывали в главном [офисе OKX](https://t.me/trade001k/11127).

После чего — релокейт в Варшаву, где провели нашу долгожданную [сходку ](https://t.me/trade001k/11130)в честь дня рождения Альфы. Очень удивило, что большинство ребят на сходке были именно из Академии — что является неким показателем нашего продукта: ребята довольны обучением и приехали на сходку. 

Также часть команды собирается в Амстердам на конференцию.

Альфа, как всегда, работает продуктивно: ищем и находим новые кейсы для заработка. Сейчас, кстати, в поиске трейдера в команду — кому интересно, вот [пост](https://t.me/trade001k/11061) с подробностями.

Плюс сделали новый набор в нашу Академию. Хоть он и, по сути, будет антирекордным по количеству, но думаем, что ребята получат самые топовые знания и больше внимания. 

Считаем, что они заходят в рынок в лучшее время — не в разгар хайпа, а до него, чтобы быть к нему готовым. Так и работает рынок. Мы об этом не жалеем — просто потом все кто присоединились к этому потоку скажут нам «спасибо». 

Почему-то несмотря на биток по 100к внимание к крипте сейчас низкое, но не откроем вам ничего нового, если скажем, что заходить в нишу и обучаться нужно именно в такие периоды. Время покажет.

Поэтому, если вы ещё в раздумьях, заполните форму в этом [посте](https://t.me/trade001k/11171).",25866,22,0,True,
trade001k,001k.Trade,11171,2025-05-17 13:52:42+00:00,"Последняя возможность заполнить WL и получить лучшие условия на новый поток Академии. 

Неделя подходит к концу, поэтому мы скоро закроем доступ к WL. 

Возможно, кто-то пропустил или переносил на позже. Сделайте сейчас, это вас ни к чему не обязывает, но дает возможность получить консультацию от нас, закрепить за собой максимальную скидку и узнать, что мы подготовили для нового потока, ведь это будет реально ценная инфа, про которую еще не говорили ни на одном из обучений на рынке. 

✅Чтобы заполнить форму, заходи в бот ⬇️ 

https://t.me/notify_a01k_bot/polls?startapp=w6vcdpeu",24194,11,0,False,11144.0
trade001k,001k.Trade,11170,2025-05-17 13:01:14+00:00,Кто-то прямо сейчас открыл лонг позицию по битку на 276 миллионов долларов?,25047,313,0,True,
trade001k,001k.Trade,11169,2025-05-17 11:05:34+00:00,"Крупные игроки верят в ETH

Только, наверное, ленивый не хейтил эфир, особенно когда он был на уровнях $1400–1500. Но, как показала история, именно в тот момент была одна из лучших ТВХ на рынке.

Большинство криптанов по-прежнему продолжают хейтить и не верят в рост, но в то же время крупные игроки, наоборот, накапливают его и внедряют в свои продукты:

⚪️Abraxas Capital купили Ethereum на сумму более $650 млн.
⚪️Coinbase и Kraken запускают собственные L2 на Ethereum
⚪️Стейблкойн от BlackRock в основном работает на Ethereum.
⚪️Visa строит платформу токенизации на базе Ethereum
⚪️Sony и Samsung сотрудничают по созданию L2 Ethereum.
⚪️Deutsche Bank разрабатывает решение L2 на Ethereum.
⚪️Alibaba создаёт платформу L2 и токенизации на базе Ethereum.
⚪️RWA сектор и DeFI восновном так же на Ethereum.

Иногда стоит меньше смотреть на новостной шум в телеграм-пабликах и больше обращать внимание на действия крупных игроков — ведь именно они задают тренды и запускают настоящие импульсы роста.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",27262,137,0,False,
trade001k,001k.Trade,11168,2025-05-16 16:16:38+00:00,"Прошла только половина месяца, а Binance Alpha уже насыпала дропы на сумму > $1,000 тем, кто активно фармил поинты.

А у некоторых ребят из Альфы не один и не два акка — считайте сами, сколько можно выносить.",26306,160,0,True,
trade001k,001k.Trade,11166,2025-05-16 13:58:22+00:00,"30 мая FTX распределит более $5 млрд в стейблах своим кредиторам.

Это будет уже вторая раздача — первая особо не увенчалась успехом для рынка.

Посмотрим, как пройдёт вторая: возможно, люди начнут снова вкладывать деньги в альту, подбирая разные активы.",25265,52,0,True,
trade001k,001k.Trade,11165,2025-05-16 12:17:29+00:00,"Так сейчас выглядят airdrop'ы для юзеров проекта, когда проект выходит на Binance.

С одной стороны — плохо, с другой — можно фармить только поинты и получать дропы от разных проектов, выполняя одни и те же действия на Binance.",24376,47,0,True,
trade001k,001k.Trade,11164,2025-05-16 11:01:08+00:00,"**Весь мир скупает биткоин?**

С каждым днём всё больше компаний — и даже целые страны — раскрывают свои инвестиции в BTC. Похоже, начинается глобальная биткоин-гонка.

**Вот лишь несколько громких примеров последних дней:**

🟢Фонд национального благосостояния Абу-Даби раскрыл инвестиции в размере $408 млн в BTC-ETF BlackRock. 

🟢Китайская DDC Enterprise Ltd заявила о планах накопить 5000 BTC в течение следующих 36 месяцев, сделав биткоин стратегическим резервным активом.

🟢Бразильская компания Meliuz приобрела биткоин на $28,4 млн.

🟢Центральный банк Саудовской Аравии сообщил о владении акциями Strategy.

🟢Fold Holdings нарастили свои резервы до 1490 BTC, что на ~50% больше, чем в Q4 2024.

🟢Британская Coinsilium Group привлекает £1,25 млн для покупки BTC.",25374,109,0,False,
trade001k,001k.Trade,11163,2025-05-16 10:03:24+00:00,"Кит купил BTC на $227 млн на биржах Kraken и Binance.

BlackRock также сегодня купили 3931 BTC на сумму $410 млн.",25212,164,0,True,
trade001k,001k.Trade,11162,2025-05-16 08:29:31+00:00,"**Баффет опять** **что-то знает?**

Многие помнят, что перед падением в феврале Баффет уже был не в рынке и вышел в кеш, после чего ходили разные конспирологические теории, что он что-то знает. Но тем не менее, затем рынок в апреле всё-таки рухнул.

Сейчас он опять начал в тайне со своей компанией Berkshire набирать акции. 

Почему втайне? SEC позволяет Баффету покупать акции втайне, чтобы раскрытие названия компании не повлияло на её цену во время накопления позиции.

Это особая привилегия, которой обладают лишь немногие фонды. Он уже делал так в 2023 году.

Обычно Баффет набирает позиции, когда считает, что дно пройдено, а лучшие времена впереди. Сработает ли в этот раз ""индикатор Баффета"" — увидим.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",27624,411,0,False,
trade001k,001k.Trade,11161,2025-05-15 15:18:28+00:00,"**С момента прошлого поста паттерн по Wyckoff отработал довольно неплохо.**

Судя по нему, BTC завершает фазу накопления и сейчас консолидируется выше $100K.

Тем временем Tether за сегодня печатают 2 млрд USDT, а на фоне выходят хорошие макро данные.

Если паттерн продолжит отрабатывать, скоро можем увидеть новый рост BTC к ATH, что в принципе подтверждает мысли в этом [посте](https://t.me/trade001k/11155).",26912,54,0,True,11104.0
trade001k,001k.Trade,11160,2025-05-15 14:10:05+00:00,"**❗️Кража данных на Coinbase**

Киберпреступники подкупали зарубежных сотрудников поддержки, чтобы получить доступ к данным клиентов и проводить атаки с помощью социальной инженерии.

Coinbase не собирается платить выкуп в $20 млн, а вместо этого предлагает награду в $20 млн за информацию, которая поможет поймать и осудить преступников.

Никакие пароли, закрытые ключи или средства не были раскрыты. Счета Prime нетронуты. Мы возместим ущерб пострадавшим клиентам. 

__Поэтому будьте внимательны и проверяйте запросы на вход и на других биржах__ __— могут быть атаки.__",24051,51,0,False,
trade001k,001k.Trade,11159,2025-05-15 13:14:32+00:00,"🔥Вышли данные США: Индекс цен производителей (PPI) оказался ниже прогнозов:

⚪️Общий PPI: 2.4% против ожидаемых 2.5%
⚪️Базовый PPI: -0.4% против +0.3%

Это самое большое падение с апреля 2020 года. Навряд ли мы увидим снижение ставки в июне, но данные очень хорошие.",23415,56,0,False,
trade001k,001k.Trade,11158,2025-05-15 12:10:07+00:00,"Наконец-то финализировали все обновления академии — ушло много времени, усилий, нервов и ресурсов ☕️

Билдили всё вместе с командой, и вот что получилось 

🖱**Практика
**Теперь помимо теории у нас есть полноценные практические видеоуроки.
Ребята из команды записали разборы по своим направлениям: какие платформы использовать, как их настраивать и как с ними работать на практике — пошагово и без воды.

🔣 **Новый блок — Арбитраж
**Блок поможет разобраться с нуля, что такое арбитраж, какие есть связки и как их отрабатывать. __Подойдёт даже тем, кто раньше про это не слышал.__

🤱**PlayBook от Core Team**
Авторские уроки от Влада, Темы и Лёхи — в которых весь их подход и опыт:

⚪️Цикл жизни проекта (**capitanike**)
⚪️Фазы рынка (**tema_ultra**)
⚪️Качественное инфополе (**osa01k**)
⚪️Работа с AI в крипте (**osa01k**)
⚪️Монетизация Twitter, Telegram, запуск крипто-бизнеса (**capitanike**)
⚪️Лучший свинг-сетап (**tema_ultra**)

И уже для этого потока пригласили гостей на стримы (не только с крипты) - но пока без подробностей

Много работы закрыли, и уверен оно того стоило ради результата наших студентов!

Так что, кто ждал наш набор — мы открыли **WL** с ограниченным количеством мест и **скидкой 20%**. Подробности — в этом [посте](https://t.me/trade001k/11144) ↗️",24232,8,0,True,
trade001k,001k.Trade,11157,2025-05-15 10:46:07+00:00,👀 Прогноз цены Bitcoin на 2025 год от топовых компаний,24508,270,0,True,
trade001k,001k.Trade,11156,2025-05-15 09:06:21+00:00,"**Новое эссе Артура Хейса «Fatty Fatty Boom Boom» — что происходит с мировой экономикой и криптой?**

Хейс начинает свое эссе с образа Лиззо — певицы и иконы бодипозитива, которая гордо принимает своё тело, несмотря на критику и стереотипы. Лиззо — символ американской экономики, которая «ожирела» от огромных долгов и дефицитов, но продолжает заявлять о своём благополучии.

**Pax Americana — система мирового порядка, основанная на доминировании США, доллара и американских институтов — сегодня сталкивается с серьёзными вызовами:**

⚪️Рост государственного долга США достиг рекордных значений.
⚪️Реальная доходность облигаций падает, что говорит о потере доверия инвесторов к долгам и возможных проблемах с финансированием бюджета.
⚪️США всё сложнее поддерживать свои расходы без увеличения долговой нагрузки.

**Причины экономического «ожирения»:**

⚪️Пищевая промышленность продавала американцам обработанную пищу, а фармацевтическая промышленность предлагала лекарства для лечения симптомов, а не причин.
⚪️Экономика следовала той же модели: постоянное расширение кредитования без коррекции.

**Капитальные контроли как решение:**

⚪️Хейз считает, что США вместо тарифов введут капитальные контроли для исправления торгового дефицита.
⚪️Он предлагает ежегодный налог 2% на иностранное владение американскими активами, который может заменить подоходный налог для большинства граждан.
⚪️Если иностранный капитал останется, он будет обложен налогом; если уйдёт — доллар ослабнет, а производство в США восстановится. Это приведёт к ослаблению доллара и росту цен на активы.

**Меры, которые примут ФРС, Минфин и республиканские законодатели, чтобы заменить иностранный капитал:**
⚪️Остановит сокращение баланса (QT) по ипотечным бумагам и казначейским облигациям.
⚪️Возобновит количественное смягчение (QE) по ипотечным бумагам и облигациям.
⚪️Освободит ипотечные бумаги и облигации от требований по дополнительному коэффициенту плеча (SLR).
⚪️Увеличит объёмы обратного выкупа казначейских облигаций.

**Будущее мировой финансовой системы — золотой век криптовалют?**

⚪️Bitcoin воспринимается как цифровое золото — защита от инфляции и девальвации национальных валют.
⚪️Хейс оценивает иностранные портфельные активы в США в $33 трлн. Если 10% ($3.3 трлн) перетечёт в биткоин, его цена может достичь $1 млн к 2028 году.
⚪️Налоги на иностранные активы в США снизят их привлекательность, вынуждая капитал искать альтернативы, такие как биткоин и золото. 

Так же Хейс советует следить за индикаторами, такими как доходность 10-летних treasuries (4.5–5%) и индекс MOVE (>140), которые сигнализируют о необходимости действий ФРС, что поддержит Bitcoin.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",26135,75,0,False,
trade001k,001k.Trade,11155,2025-05-14 16:40:20+00:00,"Возможно, сейчас будут не лучшие твх для покупки альтов под спекуль, так как есть риск отскока доминации. 

Если доминация пойдет наверх снова пробивать хаи — потенциально растет шанс увидить пробой ATH по битку.",25309,116,0,True,
trade001k,001k.Trade,11154,2025-05-14 15:33:09+00:00,"**UPD по MemHustle**

Ребята добавили новую механику [**MEMGALLERY**](https://t.me/MemHustle_bot/memHustle?startapp=9323655eaa)[,](https://t.me/MemHustle_bot/memHustle?startapp=9323655eaa) где сделали красивые мем-арты на популярные картины искусства.

Но главная фишка мем-артов — что за них можно получать разные бусты HP Mining Power.

Некоторые арты можно покупать за гемы или за выполнение заданий, а некоторые — только за звезды или TON. Сами арты можно прокачивать, и чем выше уровень, тем больше бустов он вам даст.

Кому интересно —  можете затестить по этой [ссылке.](https://t.me/MemHustle_bot/memHustle?startapp=9323655eaa)",25726,7,0,True,
trade001k,001k.Trade,11153,2025-05-14 14:27:22+00:00,"❗️Минторг Китая: с 14 мая Китай на 90 дней приостанавливает ограничения на экспорт для 28 американских компаний.

Катар подписал соглашение с США на $200 млрд о покупке 160 самолётов Boeing — это крупнейший заказ в истории.

Похоже все идет по плану Трампа🇺🇸",24216,104,0,False,
trade001k,001k.Trade,11152,2025-05-14 13:54:52+00:00,"🔥Фонда очередной день открылась в плюс:

⚪️Dow Jones +0.22%
⚪️SP500 +0.22%
⚪️Nasdaq +0.59%",24871,25,0,True,
trade001k,001k.Trade,11151,2025-05-14 12:59:39+00:00,"Напоминаем, если кому-то нужна разработка мобильных и веб-приложений, решений на Web3 и блокчейне, Telegram-аппов, CRM-систем и многого другого. Вы можете обращаться к нам.

Наша команда 01k.Labs реализует все ваши идеи. 

🔗 Наш сайт: labs01k.io
📩 По вопросам разработки: @labs01k_support",25084,24,0,False,10709.0
trade001k,001k.Trade,11150,2025-05-14 11:23:10+00:00,"Новый ""Майкл Сэйлор"" для Ethereum?

Abraxas Capital приобрела Ethereum на $561 млн за последние 7 дней.",24847,101,0,True,
trade001k,001k.Trade,11149,2025-05-14 10:26:47+00:00,😁 ТРАМП: Я БОЛЬШОЙ ФАНАТ КРИПТЫ!,25631,91,0,False,
trade001k,001k.Trade,11147,2025-05-14 10:11:10+00:00,"Интерес мелких инвесторов восстанавливается

С 28 апреля, когда тренд сменился на положительный, и по 13 мая, покупки со стороны ритейла объёмом до $10к выросли на +3,40%.

Обычно такой интерес свидетельствует о смене рыночных настроений — от страха к более уверенной, фундаментально обоснованной заинтересованности.",25143,45,0,True,
trade001k,001k.Trade,11146,2025-05-14 08:48:34+00:00,"**Рынок начинает просыпаться****☕️**

Инфляция падает, инвестиции в AI растут, всё больше сделок заключается — что, в свою очередь, как снежный ком, позитивно влияет на крипту.

Уже видно, как активно включается дегенка: появляются новые нарративы, такие как Internet Capital Markets (сбор инвестиций в проекты через запуск щитков), — и по ним у нас вчера были кейсы с 2–5X. В целом стало появляться больше идей.

Приятно видеть, что именно **выпускники Академии** сейчас показывают лучшие результаты в дегенке.

Мы также адаптируемся под рынок, поэтому обновили наши продукты: добавили арбитраж как отдельное направление в Академию и улучшили другие направления, тот же Degen, который, как нововведение, остаётся актуальным. В результате сейчас там хорошие иксы.

**Напоминаем:** сейчас открыт набор в Академию — вы можете подать заявку на обучение и реально пройти топовый обуч с минимальными затратами. Это самый короткий и дешевый путь к результату.

Поэтому заполняйте [**форму**](https://t.me/notify_a01k_bot/polls?startapp=w6vcdpeu) 👈🏻 и присоединяйтесь!

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",25749,36,0,False,
trade001k,001k.Trade,11145,2025-05-13 15:03:33+00:00,"🔥**А вот и новости из Саудовской Аравии подъехали**

🟢Саудовская Аравия инвестирует $600 млрд в США.

🟢Humain и Nvidia объявили о стратегическом партнёрстве для создания AI-заводов будущего в Саудовской Аравии.

🟢Google, DataVolt, Oracle, Salesforce, AMD и Uber планируют вложить $80 млрд в развитие передовых технологий в США и Саудовской Аравии в рамках нового соглашения.

🟢Nvidia отправит 18 000 своих топовых AI-чипов в Саудовскую Аравию (делится технологиями).

Хорошие новости для рынков, в том числе и для крипты: акции NVIDIA уже отреагировали на +5%, а это в свою очередь позитив и для всего AI-нарратива.",26352,153,0,False,
trade001k,001k.Trade,11144,2025-05-13 12:53:32+00:00,"**🔥****Инфляция падает, рынки растут — что может быть лучше?**
**
Открытие вайтлиста в Академию**!

Мы основательно подошли к запуску: доработали структуру, наполнили больше практикой и сделали упор на реальную пользу c опыта **core team**. Теперь готовы впустить первую волну участников.

Что даёт участие в WL:
🟢- 20% от полной стоимости
🟢Всего 80 мест 
🟢Закрытый чат — знакомство с менторами и будущими участниками потока
🟢**Презентация обучения - **[**ссылка**](https://drive.google.com/file/d/16Cl4MJ9mahhkjwokqUp71POzvYi_WpPa/view?usp=sharing)

❗️**Заполнить вайтлист - **[**ссылка**](https://t.me/notify_a01k_bot/polls?startapp=w6vcdpeu)",26274,37,0,True,
trade001k,001k.Trade,11143,2025-05-13 12:31:06+00:00,"❗️🔥МАКРО США: CPI — 2.3% (пред: 2.4% / ожид: 2.4%).
 
CPI (ежемесячный) — 0.2% (пред: -0.1% / ожид: 0.3%).
Базовый CPI (апр) — 0.2% (пред: 0.1% / ожид: 0.3%).

Инфляция снизилась и лучше ожиданий!",23998,93,0,False,
trade001k,001k.Trade,11142,2025-05-13 11:13:06+00:00,"👀 **Институционалы продолжают скупать SOL**

Компания DeFi Development Corp. (Nasdaq: DFDV) купила 172 670 SOL на сумму около $23,6 млн ($136,81 за токен). 

Это уже 10-я покупка SOL компанией и самая крупная на данный момент. Всего в общей сложности у компании 600к токенов Solana ($102,7 млн), включая вознаграждения за стекинг.",24353,66,0,False,
trade001k,001k.Trade,11141,2025-05-13 10:06:44+00:00,"Сегодня будет анонс. 

Мы готовы к открытию WL на Академию. Пол года паузы, десятки апдейтов, только 80 мест на WL с 20% скидкой и доп плюшками. Добавили макро, психологию, множество новых практических уроков, улучшение деген направления, добавление блока с арбитражем. 

Ну и самое главное — Playbook from Core Team для премиум пакета. 

Анонс будет сегодня позже. Заполняйте форму и ожидайте ответа нашей команды.",23911,20,0,False,
trade001k,001k.Trade,11140,2025-05-13 09:03:58+00:00,"**Когда входить в рынок?**

Вчера наглядно отработала ситуация, о которой мы писали: когда цена BTC уже была заложена в рынок, и после подтверждения новости о сделке начались манипуляции по сбриву как лонгов, так и шортов — с роста до $105К+ и последующим падением на $101К, и это на фоне растущей фонды.

Хоть и рынок остаётся позитивным, но хотелось бы словить ТВХ получше, посмотрим как сегодня выйдет CPI и как отреагируют рынки и будем принимать решение.

**Дополнительное топливо для роста**

Если помните, 3 апреля хедж-фонды продали рекордное количество акций за один день — с 2010 года. В тот же день розница зашла в рынок на сумму $4.7 млрд, что стало крупнейшей покупкой на фонде за 10 лет.

Так вот, хедж-фонды продолжали оставаться в стороне от рынка в течение большей части апрельского восстановления, и многие не вошли в рынок, когда была достигнута сделка с Китаем.

Что это значит? Либо они увеличат шорт-позиции и пойдут против роста (что опасно), либо начнут покупать сейчас и дальше — по более высоким ценам, тем самым вливая ещё больше капитала в текущий импульс. Что частично сейчас мы и видим.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",26388,37,0,False,
trade001k,001k.Trade,11139,2025-05-12 21:22:00+00:00,"Ночная новость 🔥

COINBASE SET TO JOIN S&P 500

Первая криптобиржа акции которой войдут в индекс SP500?",26758,117,0,False,
trade001k,001k.Trade,11138,2025-05-12 18:19:25+00:00,"На этих выходных прошло наше **Alpha Party** в Варшаве, где собралось лучшее комьюнити! А это как участники Альфы так и студенты Академии 😉

Круто осознавать, что многие из них начали свой путь в крипте именно вместе с нами, с Академии. Для кого-то это реально стало поворотной точкой — ведь мы не просто даём материал, а делимся опытом и помогаем пройти путь не в одиночку, а с поддержкой профи, которым всегда можно задать вопрос и получить ответ. И это реально ценно!

Многие из наших студентов уже перешли в Альфу и продолжают развиваться вместе с нами. И, если честно, разница между теми, кто обучался у нас, и теми, кто прошел путь в одиночку — очевидна. Мы с самого начала закладываем базу и правильные принципы: от подхода к рынку до риск-менеджмента. Это помогает сохранить и менталку и депозит в долгосроке.

Когда мы сами начинали, таких возможностей просто не было. Всё приходилось изучать на собственных ошибках — долго и дорого. Сейчас же у вас есть шанс пройти этот путь быстрее, безопаснее и вместе с нами.

**Завтра откроем такую возможность на ограниченное количество мест ****💎****

**🌚 [**Медиа ресурсы**](https://linktr.ee/a01k)** | **[**PayBot**](https://t.me/alpha01k_bot)",26913,14,0,True,
trade001k,001k.Trade,11137,2025-05-12 16:51:20+00:00,"❗️**Трамп выдал серию громких заявлений — из интересного:**

⚪️Мы добились полной перезагрузки отношений с Китаем, возможно, поговорю с Си Цзиньпином в конце недели.
⚪️Лучшая часть сделки — это согласие Китая открыться США, а Китай будет вознаграждён снижением тарифов за действия по фентанилу.
⚪️Пошлины больше не повысятся обратно до 145%.
⚪️Поездка на Ближний Восток станет исторической.
⚪️ЕС хуже Китая — им придётся больше платить за здравоохранение.
⚪️Я доволен переговорами с Ираном.

В целом — позитивные тейки по Китаю и пошлинам. По поводу того, что ""ЕС хуже Китая"" — тут Трамп в своём репертуаре: скорее всего, он переключится на Европу, чтобы выбивать сделки по пошлинам с остальных стран.

Думаем, стоит также следить за тем, что будет происходить на Ближнем Востоке — в ближайшее время можно ожидать буллиш-новостей по AI и крипте как по линии ОАЭ—США, так и Саудовская Аравия—США.

__Например, Дэвид Сакс (криптоцарь) уже проводит встречи с советником по нацбезопасности ОАЭ, где обсуждали сотрудничество в сфере AI-технологий и инноваций. Кстати, тот самый Советник, который является главой фонда MGX, инвестировавший $2B в биржу Binance.__",28161,72,0,False,
trade001k,001k.Trade,11136,2025-05-12 14:09:00+00:00,"**👀Азия включается**

Amber International (Сингапур) запускает крипто-резервный фонд на $100 млн для расширения институционального принятия криптовалют, ориентированный на такие активы, как BTC, ETH, BNB, SOL, SUI и XRP.

Инициатива направлена на то, чтобы усилить принятие криптовалют в бизнесе и помочь крупным компаниям и инвесторам безопасно и эффективно вкладывать средства в блокчейн-технологии.",27588,106,0,True,
trade001k,001k.Trade,11135,2025-05-12 13:06:16+00:00,"❗️👀 BlackRock подала заявку, чтобы разрешить выкуп ""в натуральной форме"" для своего Ethereum Trust, что позволит ей напрямую приобретать Ethereum (ETH).",27330,231,0,False,
trade001k,001k.Trade,11134,2025-05-12 12:04:08+00:00,"За последний месяц с бирж было выведено 110 000 BTC на сумму $11,5 млрд.

Возможно, киты ожидают рост в краткосрочной перспективе, и давление на продажи в стакане минимальное.",27079,64,0,True,
trade001k,001k.Trade,11133,2025-05-12 10:58:32+00:00,"**Календарь ключевых событий этой недели:**

Понедельник 12 мая:
⚪️SEC США проведет четвертый круглый стол, посвященный криптовалютам.

вторник 13 мая: 
⚪️США - Потребинфляция CPI (апр).

Четверг 15 мая
⚪️США - Initial Jobless Claims. 
⚪️США - проминфляция PPI (апр). 
⚪️США - Philadelphia Fed Manufacturing Index (май-предв).

четверг 15 мая:
⚪️США - Проминфляция PPI (апр).
⚪️США - Выступление Дж. Пауэлла.
⚪️США - Баланс ФРС.",25998,93,0,False,
trade001k,001k.Trade,11132,2025-05-12 09:42:40+00:00,"**Bitcoin на пути к ATH**

Прошлая неделя была действительно бычьей за последнее время и дала многим криптанам тот самый глоток свежего воздуха:

ФРС взяли нейтральную ДКП, Китай включил печатный станок, США подписали сделку по пошлинам с Британией и Китаем. Как раз то, чего ждали рынки, и цена, скорее всего, уже заложена в эту новость.

Ожидаем, что в ближайшие 90 дней рынок продолжит аптренд (именно на этот период действует 1-я сделка с Китаем), параллельно сбривая как шорты, так и лонги. Волатильность и будущее решение по ставке будет зависеть от макро и будущих сделок, которые обещали Трамп и Бессент.

Теперь важно понять, **какой локальный тренд выберет рынок** и куда активнее будут вливаться деньги. Пока AI-шки выглядят перспективнее всего, так как показывают больше всего иксов на этом росте — поэтому держим руку на пульсе.

В целом, сейчас, наверное, лучший момент для тех, кто ещё не в крипте, но хочет быть её частью — разобраться и зарабатывать. Поэтому следите за нашими постами и объявлениями: в ближайшее время мы дадим апдейты по нашей Академии, в которую мы делаем набор не так часто — раз в полгода.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",27034,45,0,False,
trade001k,001k.Trade,11131,2025-05-10 16:39:45+00:00,"Несется! 

https://www.youtube.com/live/aRKKZr-ys88?si=BgckcSESHKcS8KP4",27676,14,0,True,
trade001k,001k.Trade,11130,2025-05-10 16:27:36+00:00,"**ALPHA PARTY LIVE ****🎧****
**
Нам сегодня исполняется 3 года, и мы запустили стрим прямо с нашей сходки! Хочешь почувствовать атмосферу, посмотреть, как всё проходит и как мы отмечаем — подключайся!

https://www.youtube.com/live/aRKKZr-ys88?si=BgckcSESHKcS8KP4

Для тех, кто ждал запуск Академии — сейчас есть шанс попасть на обучение ещё до официального старта набора. Мы подготовили специальные условия только для зрителей стрима — без анонсов и рассылок.",32981,32,0,True,
trade001k,001k.Trade,11129,2025-05-09 17:32:27+00:00,"**Завтра — 10 мая 👀🔥**

День Х. День рождения a01k.crypto и сходка, на которой соберётся наше комьюнити, чтобы отметить этот день вместе. Круто видеть, что 80% ребят, кто придёт завтра — это студенты Академии.

Уже третий год подряд 10 мая мы собираемся в кругу единомышленников. И по традиции — через несколько дней запускаем новый поток Академии. А значит, через год ты тоже можешь оказаться среди этих ребят — с багажом знаний, опыта, практики и в правильном окружении.

Мы даже думаем завтра запустить прямую трансляцию на YouTube прямо с места событий! 👀 Так что следите за анонсами вечером.

Завтра гуляем и берём небольшую паузу. А уже 13 мая анонсируем старт записи на новый поток Академии. Очень много крутых отзывов и реальных кейсов от учеников. Мы делаем акцент на практику — через выполнение заданий, которые могут принести профит ещё в процессе обучения.

Есть множество кейсов, где ребята окупают вложения и выходят в плюс ещё до окончания программы. К тому же рынок снова становится активным — не теряйте времени.

Ждите 13 мая!",28223,17,0,False,
trade001k,001k.Trade,11128,2025-05-09 17:15:15+00:00,"**Первый чемпионат мира от WhiteBIT стартовал!**

Ну что, ребят, наш сквад готов к борьбе в чемпионате по криптотрейдингу ICTC 25.

Присоединяйтесь к трансляции и торгуйте с нашей командой — [**тык-тык**](https://whitebit.com/m/squads?team=a3325910-a76f-44dd-a473-7ece4e829e35&affiliate=b5331e8a-dd91-4d13-9881-75b30b559d4e) 👈🏻

Давайте сделаем это вместе — возможно, получится залутать приятные реварды!",27744,14,0,True,
