channel_id,channel_name,message_id,date,text,views,forwards,reactions,has_media,reply_to,processed_text,cluster
trade,Trade Watcher,3503,2025-05-15 16:11:52+00:00,"Bond yields surge past 5% — and nothing’s holding them back

Talks of trade deals and soft inflation aren’t enough anymore.
30-year yields are back above 5%, mortgage rates top 7%, and Powell’s sticking to “higher for longer.”

Even Trump and Bessent have reason to worry.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10159,7,17,True,,bond yield surge past nothing holding back talk trade deal soft inflation arent enough anymore year yield back mortgage rate top powell sticking higher longer even trump bessent reason worry __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3501,2025-05-15 15:01:46+00:00,"**🇨🇳🇺🇸 China criticises U.S. for restricting global use of Huawei AI chips, calls it an abuse of export controls.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11567,13,31,True,,china criticises restricting global use huawei chip call abuse export control __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3500,2025-05-15 13:36:19+00:00,"Herd mentality is a wild thing

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10538,6,28,True,,herd mentality wild thing __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3499,2025-05-15 12:34:30+00:00,"**BREAKING: April PPI inflation FALLS to 2.4%, below expectations of 2.5%.**

Core PPI inflation FALLS to 3.1%, in-line with expectations of 3.1%.

However, March PPI inflation was revised HIGHER, from 3.3% to 4.0%, and Core PPI up to 3.4%.

Mixed signals coming from PPI inflation.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10865,19,27,True,,breaking april ppi inflation fall expectation core ppi inflation fall inline expectation however march ppi inflation revised higher core ppi mixed signal coming ppi inflation __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3497,2025-05-15 11:32:01+00:00,"The S&P 500 does like Bessent better than Lutnick/Navarro

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10552,2,20,True,,like bessent better lutnicknavarro __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3496,2025-05-15 10:01:48+00:00,"Boeing says Qatar Airways order will support nearly 400,000 jobs in the U.S.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11863,14,25,True,,boeing say qatar airway order support nearly job __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3494,2025-05-15 09:08:33+00:00,"**Join our chat to discuss setups, trades, and market moves ****📈**

**Drop a “Join” in the comments if you’d like access.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",12122,5,30,True,,join chat discus setup trade market move drop join comment youd like access __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3493,2025-05-15 08:35:58+00:00,"it’s not about being good

it’s about getting better every day

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11042,20,98,True,,good getting better every day __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3492,2025-05-15 07:25:24+00:00,"**BREAKING: Donald Trump has said that India has offered the United States a Deal to impose no tariffs.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10424,14,54,True,,breaking donald trump said india offered united state deal impose tariff __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3491,2025-05-15 07:02:01+00:00,"Warren Buffett  revealed he stepped down after finally feeling his age - WSJ

“I didn’t really start getting old, for some strange reason, until I was about 90,” he said by phone from his office in Omaha, Neb. “But when you start getting old, it does become—it’s irreversible.”

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10219,5,26,True,,warren buffett revealed stepped finally feeling age wsj didnt really start getting old strange reason said phone office omaha neb start getting old becomeits irreversible __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3490,2025-05-15 06:01:20+00:00,"**UnitedHealth ****$UNH**** under criminal investigation for alleged medicare fraud.**

💰 __Powered by __[V3V Ventures](http://t.me/buzz)",9933,2,5,False,3458.0,unitedhealth unh criminal investigation alleged medicare fraud __powered __vv ventureshttptmebuzz,3
trade,Trade Watcher,3489,2025-05-15 05:36:07+00:00,"$BTC supply on exchanges just hit a 7-year low at 14%.

What happens when you combine a highly sought-after asset with continuously reducing supply?

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10590,7,22,True,,btc supply exchange hit year low happens combine highly soughtafter asset continuously reducing supply __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3488,2025-05-14 23:17:01+00:00,"Amortization vs Depreciation

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10349,16,20,True,,amortization depreciation __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3487,2025-05-14 23:05:34+00:00,"Speaker Mike Johnson declares support for a congressional stock trading ban

There's just an 18% chance it happens this year

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9715,4,13,True,,speaker mike johnson declares support congressional stock trading ban there chance happens year __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3486,2025-05-14 22:55:28+00:00,"😂😂

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9926,9,20,True,,__powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3484,2025-05-14 20:22:16+00:00,"How to be happy.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9722,11,52,True,,happy __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3482,2025-05-14 19:09:19+00:00,"**Trump has said: When Bessent goes on TV,  the stock market goes up.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9736,9,35,True,,trump said bessent go stock market go __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3481,2025-05-14 18:02:00+00:00,"S&P500 vs BTC

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10564,5,21,True,,btc __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3480,2025-05-14 16:46:51+00:00,"Palantir $PLTR 😂😂

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10816,11,46,True,,palantir pltr __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3478,2025-05-14 16:17:31+00:00,"$404.4M liquidated in 24h — split between longs and shorts

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10341,3,17,True,,liquidated split longs short __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3477,2025-05-14 15:35:05+00:00,"**Trump has locked in a historic $1.2 trillion economic commitment during talks in Qatar**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10600,13,21,True,,trump locked historic trillion economic commitment talk qatar __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3475,2025-05-14 15:12:31+00:00,"**Japan and Korea trade deals are reportedly close to being finished, per FOX**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9790,2,18,True,,japan korea trade deal reportedly close finished per fox __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3473,2025-05-14 14:47:15+00:00,"**$AMD**** announced a new $6 Billion share buyback program, bringing its total buyback plan up to $10B**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",8785,13,13,True,,amd announced new billion share buyback program bringing total buyback plan __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3471,2025-05-14 14:14:00+00:00,"This is wild.

This trader is up $120 million in 20 days.

On April 22nd, while markets were deep red, he bought $5.7 million worth of $SPXW calls, 11% OTM and expiring May 16th.

They are now worth $126 million, and he hasn’t sold. 

Unusual.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9275,16,31,True,,wild trader million day april market deep red bought million worth spxw call otm expiring may worth million hasnt sold unusual __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3469,2025-05-14 13:18:45+00:00,"**BREAKING: Warren Buffett now owns an astonishing 5.1% of the entire U.S. Treasury Bill Market**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9457,10,34,True,,breaking warren buffett owns astonishing entire treasury bill market __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3467,2025-05-14 12:23:56+00:00,"President Trump said that he is a ""big fan of crypto""
And that The USA is leading China in crypto.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",8875,12,43,True,,president trump said big fan crypto usa leading china crypto __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3466,2025-05-14 11:21:24+00:00,"The best trading indicator in the world?

Don't fade Donald - I guess.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9252,15,48,True,,best trading indicator world dont fade donald guess __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3465,2025-05-14 10:26:32+00:00,"**Macroeconomics isn’t optional anymore**

In 2021, most traders didn’t expect their dusty college macro notes to ever matter.
Back then, everything felt easy.

But let’s face it — we’re a generation that didn’t fully live through 2008. And real lessons usually come with real pain.

At a glance, macro breaks into:
1️⃣ Monetary policy
2️⃣ Fiscal policy
3️⃣ Market growth & activity
4️⃣ Inflation
5️⃣ Geopolitics
6️⃣ Cross-asset risk dynamics

It's no longer just about reacting to CPI or guessing NFP direction.
What happens in China hits U.S. retailers. Powell's indecision echoes globally. Trump’s posturing moves commodities and currencies.

Crypto? It’s part of the same web now.

If you still think inflation or tariffs don’t apply to you — time to wake up.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9839,15,31,True,,macroeconomics isnt optional anymore trader didnt expect dusty college macro note ever matter back everything felt easy let face generation didnt fully live real lesson usually come real pain glance macro break monetary policy fiscal policy market growth activity inflation geopolitics crossasset risk dynamic longer reacting cpi guessing nfp direction happens china hit retailer powell indecision echo globally trump posturing move commodity currency crypto part web still think inflation tariff dont apply time wake __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3462,2025-05-14 09:28:39+00:00,"🚨** We’re running this poll one more time to get a better sense of how many people are genuinely interested.
**
We’re considering launching a private trading group with:
• High-conviction TradFi setups (Gold, EUR, NASDAQ)
• Occasional high-risk crypto plays
• Weekly market outlooks
• On-demand chart reviews
• Clear breakdowns of our system through real trade examples

No hype. No wild promises. Just a disciplined system with:
• 60–70% winrate
• 1–2 trades per week
• 2–3R average take-profit
• 5–7R monthly growth (risk adjusted)

**Price: $70/month.** 👈

**Would you be interested in joining?**
**Please answer honestly in the poll below ****👇**",9735,5,52,True,,running poll one time get better sense many people genuinely interested considering launching private trading group highconviction tradfi setup gold eur nasdaq occasional highrisk crypto play weekly market outlook ondemand chart review clear breakdown system real trade example hype wild promise disciplined system winrate trade per week average takeprofit monthly growth risk adjusted price month would interested joining please answer honestly poll,1
trade,Trade Watcher,3461,2025-05-14 08:36:05+00:00,"Trump lashes out at Powell over rates

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9017,8,26,True,,trump lash powell rate __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3460,2025-05-14 07:11:42+00:00,"🚨** EUR/USD Long Setup**

Euro is looking strong.

We’ve decided to split the entry into two parts:
• First limit entry at 0.5R
• Second entry (scale-in) only after a valid reaction

⚠️**Remember: any trade can hit a stop.**
**Always keep risk in mind. **

#call

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10502,4,58,True,3453.0,eurusd long setup euro looking strong weve decided split entry two part first limit entry second entry scalein valid reaction remember trade hit stop always keep risk mind call __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3459,2025-05-14 07:01:02+00:00,"INSIDER TRADE OF THE YEAR?

Minutes before Friday’s close, whales loaded up on far OTM $SPY calls (1DTE–3DTE) — just before the China/US tariff deal broke.
This week, SPY gapped up exactly to their $580 strike.

They banked +900% overnight.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9327,7,17,True,,insider trade year minute friday close whale loaded far otm spy call dtedte chinaus tariff deal broke week spy gapped exactly strike banked overnight __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3458,2025-05-14 05:35:24+00:00,"Here's something you don't see too often:

UnitedHealth, $UNH, is single handedly dragging the Dow lower nearly -200 points today.

The stock is now down -45% in ONE MONTH, erasing -$300 billion of market cap.

In fact, Palantir, $PLTR, is now worth MORE than United Health, $UNH.

UnitedHealth has 440,000 employees, or ~100 TIMES more employees than Palantir.

Truly incredible.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10690,8,29,True,3449.0,here something dont see often unitedhealth unh single handedly dragging dow lower nearly point today stock one month erasing billion market cap fact palantir pltr worth united health unh unitedhealth employee time employee palantir truly incredible __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3452,2025-05-13 18:55:29+00:00,"**🚨**** This Week's Trade Watchlist**

Here are the plays we're monitoring this week.
$**EURUSD** and $**GOLD** require additional confirmation — and any entries will be shared in the channel before they’re taken.

The only setup we’re considering without confirmation is the $**NASDAQ** short, as the stop is placed on a higher timeframe level.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10715,7,49,True,,week trade watchlist play monitoring week eurusd gold require additional confirmation entry shared channel theyre taken setup considering without confirmation nasdaq short stop placed higher timeframe level __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3451,2025-05-13 18:13:53+00:00,"World's Billion Dollar Companies - Absolute Domination by the U.S.A.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10310,21,29,True,,world billion dollar company absolute domination usa __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3450,2025-05-13 16:42:24+00:00,"**BREAKING: President Trump says he is signing an order that will remove all US sanctions on Syria.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10181,17,65,True,,breaking president trump say signing order remove sanction syria __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3449,2025-05-13 16:16:35+00:00,"UnitedHealth stock, $UNH, falls -11% after announcing the unexpected exit of its CEO and suspending 2025 guidance.

The stock is now down -45% over the last month, erasing ~$300B of market cap.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9807,11,17,True,,unitedhealth stock unh fall announcing unexpected exit ceo suspending guidance stock last month erasing market cap __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3448,2025-05-13 15:47:07+00:00,"**🚨 TRUMP: MARKET WILL GO HIGHER**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10698,34,52,True,,trump market higher __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3446,2025-05-13 15:39:17+00:00,"Why 90-day us-china tariffs rachet down? 
To save Christmas. 
This “seize fure” just covers the peak holiday shipping period.

May and June nfp bloodbath are likely averted.

The contour and timing of this “deal” can be foretold by shipping data.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10501,7,7,True,,day uschina tariff rachet save christmas seize fure cover peak holiday shipping period may june nfp bloodbath likely averted contour timing deal foretold shipping data __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3445,2025-05-13 15:12:01+00:00,"How are you answering this?

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9578,13,24,True,,answering __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3444,2025-05-13 14:11:32+00:00,"🇪🇸 : **FC Barcelona has created a telegram channel where all Barcelona games will be live broadcasted, players sessions videos, training video, interviews and many more will be posted. Make sure to subscribe.

**[**FC Barcelona **](https://t.me/+ZVpnLS7NeoUwYzA0)**✅****✅**",9862,16,70,True,,barcelona created telegram channel barcelona game live broadcasted player session video training video interview many posted make sure subscribe barcelona httpstmezvpnlsneouwyza,1
trade,Trade Watcher,3442,2025-05-13 14:04:09+00:00,"**Donald Trump has announced that Saudi Arabia has pledged $600 billion in investment commitments.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9557,9,19,True,,donald trump announced saudi arabia pledged billion investment commitment __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3441,2025-05-13 13:21:32+00:00,"China has just reported its largest two-month copper imports in history.

Don't read too much into these weekend headlines about geopolitical agreements as if something fundamental has shifted.

The world remains firmly entrenched in a deglobalization trend.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9209,8,23,True,,china reported largest twomonth copper import history dont read much weekend headline geopolitical agreement something fundamental shifted world remains firmly entrenched deglobalization trend __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3440,2025-05-13 12:31:23+00:00,"**BREAKING: April CPI inflation FALLS to 2.3%, below expectations of 2.4%.

Core CPI inflation was 2.8%, in-line expectations of 2.8%.

This marks the 3rd straight monthly decline in headline inflation.

Inflation continues to cool down despite the trade war.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9255,9,25,False,,breaking april cpi inflation fall expectation core cpi inflation inline expectation mark straight monthly decline headline inflation inflation continues cool despite trade war __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3439,2025-05-13 12:29:15+00:00,"🚨 **We’re watching for a potential short-term reaction from one of two key levels on NASDAQ/**

Since this setup would be taken **without confirmation**, **stop** **placement** **becomes** **critical** — and the R:R from the lower level doesn’t justify the trade.

**That’s why we’ve placed a limit order closer to the second level.**

**If the first level starts showing valid reaction signals, we’ll let you know.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9490,2,22,True,,watching potential shortterm reaction one two key level nasdaq since setup would taken without confirmation stop placement becomes critical lower level doesnt justify trade thats weve placed limit order closer second level first level start showing valid reaction signal well let know __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3438,2025-05-13 12:21:36+00:00,"‼️ **US CPI drops in 10 minutes — expected at 2.4% (same as previous)
**
Expect huge volatility.

Be careful with leverage. 

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9087,9,28,True,,cpi drop minute expected previous expect huge volatility careful leverage __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3437,2025-05-13 12:01:29+00:00,"The United States 🇺🇸 brought in $16.3 Billion from tariffs in April up 86% from March

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9702,13,27,True,,united state brought billion tariff april march __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3436,2025-05-13 10:48:03+00:00,"McDonald’s to hire 375,000 workers in the U.S. this summer

$MCD is launching its biggest hiring spree in years.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10100,13,38,True,,mcdonalds hire worker summer mcd launching biggest hiring spree year __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3435,2025-05-13 09:28:04+00:00,💰 __Powered by __[__V3V Ventures__](http://t.me/buzz),9811,17,61,True,,__powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3434,2025-05-13 08:07:02+00:00,"Warren Buffett’s cash pile is bigger than you think

Berkshire Hathaway now holds so much cash, it could buy out 95% of the S&P 500 — and it’s sitting on more than the GDP of most countries.

When Buffett says he’s waiting for the right pitch… he really means it.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10586,22,43,True,,warren buffetts cash pile bigger think berkshire hathaway hold much cash could buy sitting gdp country buffett say he waiting right pitch really mean __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3433,2025-05-13 06:51:02+00:00,"**CPI data drops today — forecast at 2.4% YoY**

Truflation is already pointing lower, and if CPI confirms that trend, markets could rip.
Or we might front-run the move — with optimism priced in before the print.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10583,14,23,True,,cpi data drop today forecast yoy truflation already pointing lower cpi confirms trend market could rip might frontrun move optimism priced print __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3432,2025-05-13 05:35:56+00:00,"It’s official:

The S&P 500 has closed yesterday more than 20% above its April low, technically beginning a new bull market.

We are now up +1,000 points in one month.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11223,16,46,True,,official closed yesterday april low technically beginning new bull market point one month __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3431,2025-05-12 18:08:24+00:00,"🚨 **BTC short fully closed here.**

If you took the trade — holding beyond this point isn’t part of the system, just a lucky move.
So, up to you.

#call

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",12161,11,79,True,3414.0,btc short fully closed took trade holding beyond point isnt part system lucky move call __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3430,2025-05-12 18:02:01+00:00,"Trump says his ""seriously overweight businessman friend"" is on ""the fat shot"" and it's not working.

We had to check this wasn't an AI deep fake.

What a time to be alive.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11940,14,27,True,,trump say seriously overweight businessman friend fat shot working check wasnt deep fake time alive __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3429,2025-05-12 17:31:56+00:00,"Google just updated its ""G"" logo for the first time in almost a decade - The Verge

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11480,15,55,True,,google updated logo first time almost decade verge __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3428,2025-05-12 16:36:43+00:00,"Sentiment check:

The last time US tariffs on China were this high, the S&P 500 was ~200 points lower, 4 Fed rate cuts were expected in 2025, and Wall Street was calling for a recession.

Sentiment is everything.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11610,9,16,True,,sentiment check last time tariff china high point lower fed rate cut expected wall street calling recession sentiment everything __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3427,2025-05-12 15:48:52+00:00,"The odds of the US entering a recession in 2025 fall to a new low of 40% following the US-China trade deal announcement.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10671,13,23,True,,odds entering recession fall new low following uschina trade deal announcement __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3425,2025-05-12 15:02:01+00:00,"President Trump says the European Union is ""nastier than China"" and ""we've just started with them.""

He says ""they'll come down a lot, you watch"" and ""we have all the cards.""

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10972,11,47,True,,president trump say european union nastier china weve started say theyll come lot watch card __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3424,2025-05-12 14:31:27+00:00,"🚨 **If you took this trade, consider tightening your stop — just above the marked swing high, close to breakeven.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10014,2,43,True,3414.0,took trade consider tightening stop marked swing high close breakeven __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3423,2025-05-12 14:21:38+00:00,"**Bessent: Can always go back to April 2 level for China tariffs**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9802,4,9,False,,bessent always back april level china tariff __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3422,2025-05-12 14:09:24+00:00,"**BREAKING: President Trump says the US has achieved a ""total trade reset"" with China this weekend.

President Trump says he will speak with China's President Xi ""maybe"" at the end of the week.

Trump also says China has agreed to stop fentanyl heading into the US.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10928,15,30,True,,breaking president trump say achieved total trade reset china weekend president trump say speak china president maybe end week trump also say china agreed stop fentanyl heading __powered ____vv ventures__httptmebuzz,1
trade,Trade Watcher,3421,2025-05-12 14:08:02+00:00,"**Trump claims Apple is “building a lot of plants” in the U.S. after speaking with Tim Cook this morning.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9123,7,18,True,,trump claim apple building lot plant speaking tim cook morning __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3420,2025-05-12 13:57:34+00:00,"**$2 trillion added to US stock market at open.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9713,15,17,True,,trillion added stock market open __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3419,2025-05-12 13:32:02+00:00,"OpenAI negotiating with Microsoft, $MSFT, for a future IPO

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10335,11,21,True,,openai negotiating microsoft msft future ipo __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3418,2025-05-12 12:02:02+00:00,"Google $GOOGL has brought in Free Cash Flow of $74.9 Billion over the last year up from $42.8B in 2020

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10740,6,18,True,,google googl brought free cash flow billion last year __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3417,2025-05-12 11:25:57+00:00,"Tesla's $TSLA Free Cash Flow every year since 2015

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10484,5,8,True,,tesla tsla free cash flow every year since __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3416,2025-05-12 10:26:29+00:00,"Altcoins are starting to move, and we could be entering a new altseason.

Daily 40% pumps could become the norm in the coming months. 

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11039,14,24,True,,altcoins starting move could entering new altseason daily pump could become norm coming month __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3415,2025-05-12 10:02:01+00:00,"In just the last 5 years China 🇨🇳 has taken over the car making market

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10390,29,42,True,,last year china taken car making market __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3414,2025-05-12 09:34:26+00:00,"🚨** As mentioned earlier, we took a short on BTC here**.
High-risk setup — so risk was reduced to just 0.5%.
But the opportunity is worth the shot.

#call

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9918,6,26,True,3408.0,mentioned earlier took short btc highrisk setup risk reduced opportunity worth shot call __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3409,2025-05-12 08:37:01+00:00,"Turkish Lira is almost 0 against Bitcoin.

It’s down 98.35% in last 5 years. 

This is why every big institution in the world is rushing to buy as much bitcoin as possible.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9826,19,30,True,,turkish lira almost bitcoin last year every big institution world rushing buy much bitcoin possible __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3408,2025-05-12 07:48:33+00:00,"Despite the widespread optimism, BTC looks primed for a classic Monday open shakeout — clearing out early longs and refueling before real move.

Wouldn’t be the first time it fakes strength before diving for liquidity. 

Stay sharp.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",14432,23,19,True,,despite widespread optimism btc look primed classic monday open shakeout clearing early longs refueling real move wouldnt first time fake strength diving liquidity stay sharp __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3407,2025-05-12 07:12:41+00:00,"**Gold setup played out perfectly**

**Interested in seeing more signals like this on TradFi assets — Gold, Euro, NASDAQ?**

**Let us know.**

#call

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",9997,3,50,True,3268.0,gold setup played perfectly interested seeing signal like tradfi asset gold euro nasdaq let know call __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3405,2025-05-12 07:03:36+00:00,"**BREAKING: U.S. and China agree to major tariff cuts — but only for 90 days

• U.S. will cut tariffs on Chinese goods from 145% to 30%
• China will lower tariffs on U.S. goods from 125% to 10%**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",10817,31,28,False,,breaking china agree major tariff cut day cut tariff chinese good china lower tariff good __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3404,2025-05-12 05:35:40+00:00,"Berkshire Hathaway, $BRK.A, shares have increased 5,502,284% since 1965, per CNBC.

By comparison, the broad S&P 500 has risen 39,054% during that time period.

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11282,2,13,True,,berkshire hathaway brka share increased since per cnbc comparison broad risen time period __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3403,2025-05-11 19:39:19+00:00,"Trump says his next Truth post will be “one of the most important ever issued”

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",12246,18,36,True,,trump say next truth post one important ever issued __powered ____vv ventures__httptmebuzz,3
trade,Trade Watcher,3402,2025-05-11 19:00:59+00:00,"**BREAKING: Chinese Vice Commerce Minister Li Chenggang says any deal to be reached will be ""in China's development interest.""

It is unclear why Chinese officials are speaking about deals ""to be reached"" while the US announces a deal has already been reached.**

💰 __Powered by __[__V3V Ventures__](http://t.me/buzz)",11883,10,35,False,3400.0,breaking chinese vice commerce minister chenggang say deal reached china development interest unclear chinese official speaking deal reached announces deal already reached __powered ____vv ventures__httptmebuzz,3
